Index	Version	Book	Chapter	Verse	Text
9	OEB	Galatians	4	25	Hagar stands for Mount Sinai in Arabia, and represents the Jerusalem of today, for she and her children are in slavery.
9	OEB	Galatians	4	26	But the Jerusalem above is free, and she it is who is our mother.
9	OEB	Galatians	4	27	For scripture says –
9	OEB	Galatians	4	28	As for ourselves, friends, we, like Isaac, are children born in fulfillment of a promise.
9	OEB	Galatians	4	29	Yet at that time the child born in the course of nature persecuted the child born by the power of the Spirit; and it is the same now.
9	OEB	Galatians	4	30	But what does the passage of scripture say?
9	OEB	Galatians	4	31	And so, friends, we are not children of a slave, but of her who is free.
9	OEB	Galatians	5	1	It is for freedom that Christ set us free; stand firm therefore, and do not again be held under the yoke of slavery.
9	OEB	Galatians	5	2	Understand that I, Paul, myself tell you that if you allow yourselves to be circumcised, Christ will avail you nothing.
9	OEB	Galatians	5	3	I again declare to everyone who receives circumcision, that he binds himself to obey the whole Law.
9	OEB	Galatians	5	4	You have severed yourselves from Christ – you who are seeking to be pronounced righteous through Law; you have fallen away from love.
9	OEB	Galatians	5	5	For we, by the help of the Spirit, are eagerly waiting for the fulfillment of our hope – that we may be pronounced righteous as the result of faith.
9	OEB	Galatians	5	6	If we are in union with Christ Jesus, neither is circumcision nor the omission of it anything, but faith, working through love, is everything.
9	OEB	Galatians	5	7	You were once making good progress! Who has hindered you from obeying the truth?
9	OEB	Galatians	5	8	The persuasion brought to bear on you does not come from him who calls you.
9	OEB	Galatians	5	9	A little yeast leavens all the dough.
9	OEB	Galatians	5	10	I, through my union with the Lord, am persuaded that you will learn to think with me. But the man who is disturbing your minds will have to bear his punishment, whoever he may be.
9	OEB	Galatians	5	11	If I, friends, am still proclaiming circumcision, why am I still persecuted? It seems that the cross has ceased to be an obstacle!
9	OEB	Galatians	5	12	I could even wish that the people who are unsettling you would go further still and mutilate themselves.
9	OEB	Galatians	5	13	Remember, friends, to you the call came to give you freedom. Only, do not make your freedom an opportunity for self-indulgence but serve one another in a loving spirit.
9	OEB	Galatians	5	14	Indeed, the whole Law has been summed up in this one precept –
9	OEB	Galatians	5	15	But, if you are continually wounding and preying on one another, take care that you are not destroyed by one another.
9	OEB	Galatians	5	16	This is what I have to say – Let your steps be guided by the Spirit, and then you will never gratify the cravings of your earthly nature.
9	OEB	Galatians	5	17	For these cravings of our earthly nature conflict with the Spirit, and the Spirit with our earthly nature – they are two contrary principles – so that you cannot do what you wish.
9	OEB	Galatians	5	18	But, if you follow the guidance of the Spirit, you are not subject to Law.
9	OEB	Galatians	5	19	The sins of our earthly nature are unmistakable. They are sins like these – sexual immorality, impurity, indecency,
9	OEB	Galatians	5	20	idolatry, sorcery, quarrels, strife, jealousy, outbursts of passion, rivalries, dissensions, divisions,
9	OEB	Galatians	5	21	feelings of envy, drunkenness, revelry, and the like. And I warn you, as I warned you before, that those who indulge in such things will have no place in the kingdom of God.
9	OEB	Galatians	5	22	But the fruit produced by the Spirit is love, joy, peace, forbearance, kindliness, generosity, trustfulness, gentleness, self-control.
9	OEB	Galatians	5	23	Against such things there is no law!
9	OEB	Galatians	5	24	And those who belong to Jesus, the Christ, have already crucified their earthly nature, with its passions and its cravings.
9	OEB	Galatians	5	25	Since our life is due to the Spirit, let us rule our conduct also by the Spirit.
9	OEB	Galatians	5	26	Do not let us grow vain, and provoke or envy one another.
9	OEB	Galatians	6	1	My friends, even if someone should be caught committing a sin, you who are spiritually minded should, in a gentle spirit, help them to recover themselves, taking care that you yourselves are not tempted.
9	OEB	Galatians	6	2	Bear one another’s burdens, and so carry out the Law of the Christ.
9	OEB	Galatians	6	3	If a person imagines themselves to be somebody, when they are really nobody, they deceive themselves.
9	OEB	Galatians	6	4	Let everyone test their own work, and then their cause for satisfaction will be in themselves and not in a comparison with their neighbor;
9	OEB	Galatians	6	5	for everyone must bear their own load.
9	OEB	Galatians	6	6	The person, however, who is being instructed in the message ought always to share their blessings with their teacher.
9	OEB	Galatians	6	7	Do not be deceived. God cannot be mocked. What a person sows that they will reap.
9	OEB	Galatians	6	8	For the person who sows the field of their earthly nature will from that earthly nature reap corruption; while the one who sows the field of the spirit will from that spirit reap eternal life.
9	OEB	Galatians	6	9	Let us never tire of doing right, for at the proper season we will reap our harvest, if we do not grow weary.
9	OEB	Galatians	6	10	Therefore, I say, as the opportunity occurs, let us treat everyone with kindness, and especially members of the household of the faith.
9	OEB	Galatians	6	11	See in what large letters I am writing with my own hand.
9	OEB	Galatians	6	12	The people who are trying to compel you to be circumcised are the people who wish to appear to advantage in regard to outward observances. They do it only to avoid being persecuted for the cross of Jesus, the Christ
9	OEB	Galatians	6	13	Even these men who are circumcised do not themselves keep the Law; yet they want you to be circumcised, so that they may boast of your observance of the rite.
9	OEB	Galatians	6	14	But, for my part, may I never boast of anything except the cross of Jesus Christ, our Master, through whom the world has been crucified to me, and I to the world.
9	OEB	Galatians	6	15	For neither is circumcision nor the omission of it anything; but a new nature is everything.
9	OEB	Galatians	6	16	May all who rule their conduct by this principle find peace and mercy – they who are the Israel of God.
9	OEB	Galatians	6	17	For the future let no one trouble me; for I bear the marks of Jesus branded on my body.
9	OEB	Galatians	6	18	May the blessing of Jesus Christ, our Lord, rest on your souls, friends. Amen.
9	WEB	Galatians	1	1	Paul, an apostle (not from men, neither through man, but through Jesus Christ, and God the Father, who raised him from the dead),
9	WEB	Galatians	1	2	and all the brothers{The word for brothers here and where context allows may also be correctly translated brothers and sisters or siblings.} who are with me, to the assemblies of Galatia:
9	WEB	Galatians	1	3	Grace to you and peace from God the Father, and our Lord Jesus Christ,
9	WEB	Galatians	1	4	who gave himself for our sins, that he might deliver us out of this present evil age, according to the will of our God and Father--
9	WEB	Galatians	1	5	to whom be the glory forever and ever.  Amen.
9	WEB	Galatians	1	6	I marvel that you are so quickly deserting him who called you in the grace of Christ to a different good news;
9	WEB	Galatians	1	7	and there isn't another good news.  Only there are some who trouble you, and want to pervert the Good News of Christ.
9	WEB	Galatians	1	8	But even though we, or an angel from heaven, should preach to you any good news other than that which we preached to you, let him be cursed.
9	WEB	Galatians	1	9	As we have said before, so I now say again:  if any man preaches to you any good news other than that which you received, let him be cursed.
9	WEB	Galatians	1	10	For am I now seeking the favor of men, or of God?  Or am I striving to please men?  For if I were still pleasing men, I wouldn't be a servant of Christ.
9	WEB	Galatians	1	11	But I make known to you, brothers, concerning the Good News which was preached by me, that it is not according to man.
9	WEB	Galatians	1	12	For neither did I receive it from man, nor was I taught it, but it came to me through revelation of Jesus Christ.
9	WEB	Galatians	1	13	For you have heard of my way of living in time past in the Jews' religion, how that beyond measure I persecuted the assembly of God, and ravaged it.
9	WEB	Galatians	1	14	I advanced in the Jews' religion beyond many of my own age among my countrymen, being more exceedingly zealous for the traditions of my fathers.
9	WEB	Galatians	1	15	But when it was the good pleasure of God, who separated me from my mother's womb, and called me through his grace,
9	WEB	Galatians	1	16	to reveal his Son in me, that I might preach him among the Gentiles, I didn't immediately confer with flesh and blood,
9	WEB	Galatians	1	17	nor did I go up to Jerusalem to those who were apostles before me, but I went away into Arabia.  Then I returned to Damascus.
9	WEB	Galatians	1	18	Then after three years I went up to Jerusalem to visit Peter, and stayed with him fifteen days.
9	WEB	Galatians	1	19	But of the other apostles I saw no one, except James, the Lord's brother.
