The Gospel According to Saint Mark	14:36	And he said, Abba, Father, all things are possible unto thee
The Gospel According to Saint Mark	14:37	And he cometh, and findeth them sleeping, and saith unto Peter
The Gospel According to Saint Mark	14:39	And again he went away, and prayed, and spake the same words
The Gospel According to Saint Mark	14:40	And when he returned, he found them asleep again, (for thei
The Gospel According to Saint Mark	14:41	And he cometh the third time, and saith unto them, Sleep on now
The Gospel According to Saint Mark	14:42	Rise up, let us go; lo, he that betrayeth me is at hand
The Gospel According to Saint Mark	14:43	And immediately, while he yet spake, cometh Judas, one of th
The Gospel According to Saint Mark	14:44	And he that betrayed him had given them a token, saying
The Gospel According to Saint Mark	14:45	And as soon as he was come, he goeth straightway to him, an
The Gospel According to Saint Mark	14:46	And they laid their hands on him, and took him
The Gospel According to Saint Mark	14:47	And one of them that stood by drew a sword, and smote a servan
The Gospel According to Saint Mark	14:48	And Jesus answered and said unto them, Are ye come out, a
The Gospel According to Saint Mark	14:50	And they all forsook him, and fled
The Gospel According to Saint Mark	14:51	And there followed him a certain young man, having a linen clot
The Gospel According to Saint Mark	14:53	And they led Jesus away to the high priest: and with him wer
The Gospel According to Saint Mark	14:54	And Peter followed him afar off, even into the palace of th
The Gospel According to Saint Mark	14:55	And the chief priests and all the council sought for witnes
The Gospel According to Saint Mark	14:56	For many bare false witness against him, but their witnes
The Gospel According to Saint Mark	14:57	And there arose certain, and bare false witness against him
The Gospel According to Saint Mark	14:59	But neither so did their witness agree together
The Gospel According to Saint Mark	14:60	And the high priest stood up in the midst, and asked Jesus
The Gospel According to Saint Mark	14:63	Then the high priest rent his clothes, and saith, What need w
The Gospel According to Saint Mark	14:65	And some began to spit on him, and to cover his face, and t
The Gospel According to Saint Mark	14:66	And as Peter was beneath in the palace, there cometh one of th
The Gospel According to Saint Mark	14:68	But he denied, saying, I know not, neither understand I wha
The Gospel According to Saint Mark	14:69	And a maid saw him again, and began to say to them that stoo
The Gospel According to Saint Mark	14:70	And he denied it again. And a little after, they that stood b
The Gospel According to Saint Mark	14:71	But he began to curse and to swear, saying, I know not this ma
The Gospel According to Saint Mark	14:72	And the second time the cock crew. And Peter called to mind th
The Gospel According to Saint Mark	15:1	And straightway in the morning the chief priests held 
The Gospel According to Saint Mark	15:2	And Pilate asked him, Art thou the King of the Jews? And h
The Gospel According to Saint Mark	15:3	And the chief priests accused him of many things: but he answere
The Gospel According to Saint Mark	15:4	And Pilate asked him again, saying, Answerest thou nothing
The Gospel According to Saint Mark	15:5	But Jesus yet answered nothing; so that Pilate marvelled
The Gospel According to Saint Mark	15:6	Now at that feast he released unto them one prisoner, whomsoeve
The Gospel According to Saint Mark	15:7	And there was one named Barabbas, which lay bound with them tha
The Gospel According to Saint Mark	15:8	And the multitude crying aloud began to desire him to do as h
The Gospel According to Saint Mark	15:9	But Pilate answered them, saying, Will ye that I release unto yo
The Gospel According to Saint Mark	15:11	But the chief priests moved the people, that he should rathe
The Gospel According to Saint Mark	15:12	And Pilate answered and said again unto them, What will ye the
The Gospel According to Saint Mark	15:14	Then Pilate said unto them, Why, what evil hath he done? An
The Gospel According to Saint Mark	15:15	And so Pilate, willing to content the people, released Barabba
The Gospel According to Saint Mark	15:16	And the soldiers led him away into the hall, called Praetorium
The Gospel According to Saint Mark	15:17	And they clothed him with purple, and platted a crown of thorns
The Gospel According to Saint Mark	15:20	And when they had mocked him, they took off the purple from him
The Gospel According to Saint Mark	15:21	And they compel one Simon a Cyrenian, who passed by, coming ou
The Gospel According to Saint Mark	15:22	And they bring him unto the place Golgotha, which is, bein
The Gospel According to Saint Mark	15:23	And they gave him to drink wine mingled with myrrh: but h
The Gospel According to Saint Mark	15:24	And when they had crucified him, they parted his garments
The Gospel According to Saint Mark	15:25	And it was the third hour, and they crucified him
The Gospel According to Saint Mark	15:26	And the superscription of his accusation was written over, TH
The Gospel According to Saint Mark	15:27	And with him they crucify two thieves; the one on his righ
The Gospel According to Saint Mark	15:28	And the scripture was fulfilled, which saith, And he wa
The Gospel According to Saint Mark	15:29	And they that passed by railed on him, wagging their heads, an
The Gospel According to Saint Mark	15:31	Likewise also the chief priests mocking said among themselve
The Gospel According to Saint Mark	15:32	Let Christ the King of Israel descend now from the cross, tha
The Gospel According to Saint Mark	15:33	And when the sixth hour was come, there was darkness over th
The Gospel According to Saint Mark	15:34	And at the ninth hour Jesus cried with a loud voice, saying
The Gospel According to Saint Mark	15:36	And one ran and filled a spunge full of vinegar, and put it on 
The Gospel According to Saint Mark	15:37	And Jesus cried with a loud voice, and gave up the ghost
The Gospel According to Saint Mark	15:38	And the veil of the temple was rent in twain from the top to th
The Gospel According to Saint Mark	15:39	And when the centurion, which stood over against him, saw tha
The Gospel According to Saint Mark	15:40	There were also women looking on afar off: among whom was Mar
The Gospel According to Saint Mark	15:42	And now when the even was come, because it was the preparation
The Gospel According to Saint Mark	15:44	And Pilate marvelled if he were already dead: and calling unt
The Gospel According to Saint Mark	15:45	And when he knew it of the centurion, he gave the body t
The Gospel According to Saint Mark	15:46	And he bought fine linen, and took him down, and wrapped him i
The Gospel According to Saint Mark	15:47	And Mary Magdalene and Mary the mother of Joses beheld where h
The Gospel According to Saint Mark	16:1	And when the sabbath was past, Mary Magdalene, and Mary th
The Gospel According to Saint Mark	16:2	And very early in the morning the first day of the week, the
The Gospel According to Saint Mark	16:3	And they said among themselves, Who shall roll us away the ston
The Gospel According to Saint Mark	16:5	And entering into the sepulchre, they saw a young man sitting o
The Gospel According to Saint Mark	16:6	And he saith unto them, Be not affrighted: Ye seek Jesus o
The Gospel According to Saint Mark	16:7	But go your way, tell his disciples and Peter that he goet
The Gospel According to Saint Mark	16:8	And they went out quickly, and fled from the sepulchre; for the
The Gospel According to Saint Mark	16:9	Now when Jesus was risen early the first day of the week, h
The Gospel According to Saint Mark	16:10	And she went and told them that had been with him, as the
The Gospel According to Saint Mark	16:11	And they, when they had heard that he was alive, and had bee
The Gospel According to Saint Mark	16:12	After that he appeared in another form unto two of them, as the
The Gospel According to Saint Mark	16:13	And they went and told it unto the residue: neither believe
The Gospel According to Saint Mark	16:14	Afterward he appeared unto the eleven as they sat at meat, an
