Book	Chapter	Verse	Text
Psalms	60	10	Have you not spurned us, O God? You do not march forth with our armies.
Psalms	60	11	Grant us help from the foe, for human help is worthless.
Psalms	60	12	With God we shall yet do bravely: he himself will tread down our foes.
Psalms	61	1	Hear my cry, O God, be attentive to my prayer.
Psalms	61	2	From the ends of the earth I call unto you, when my heart is faint: lead me to the rock that is high above me.
Psalms	61	3	For you are a refuge to me, a strong tower in face of the foe.
Psalms	61	4	O to be guest in your tent forever, hiding beneath your sheltering wings! *Selah*
Psalms	61	5	For you, O God, do hear my vows, and grant the desires of those who fear you.
Psalms	61	6	Add many days to the life of the king; may his years endure throughout all generations.
Psalms	61	7	In the presence of God be he throned forever; may kindness and faithfulness watch over him.
Psalms	61	8	And I will sing praise to your name forever, paying my vows day after day.
Psalms	62	1	I wait alone in silence for God; From him comes my help.
Psalms	62	2	Yes, he is my rock, my help, my retreat, I shall not be shaken too sorely.
Psalms	62	3	How long will you, all of you, batter a man, as one might a leaning wall?
Psalms	62	4	From his height they are planning to topple him. They take pleasure in falsehood; they bless with their mouth, but inwardly they curse. *Selah*
Psalms	62	5	I wait alone in silence for God; for from him comes my hope.
Psalms	62	6	Yes, he is my rock, my help, my retreat, I shall not be shaken too sorely.
Psalms	62	7	On God rests my honor and safety, in God is my strong rock, my refuge.
Psalms	62	8	Trust in him, all you people assembled, pour out your heart in his presence; God is a refuge for us. *Selah*
Psalms	62	9	The lowly are nought but a breath, the lofty are but an illusion: in the balances up they go, they are lighter than breath altogether.
Psalms	62	10	Trust not in gain of extortion, set no vain hopes in robbery. As for wealth, if it bears fruit, set not your heart upon it.
Psalms	62	11	One thing God has uttered, two things there are which I heard that power belongs to God,
Psalms	62	12	and to you, too, O LORD, belongs kindness; for you requite each person according to what they have done.
Psalms	63	1	O God, my God, you, you do I seek: my heart thirsts for you, my body faints for you in a parched and waterless land.
Psalms	63	2	As I in the temple have seen you, beholding your power and your glory,
Psalms	63	3	for better than life is your kindness: my lips shall utter your praise.
Psalms	63	4	So, while I live, I will bless you, and lift up my hands in your name.
Psalms	63	5	As with marrow and fat am I feasted; with joyful lips I will praise you.
Psalms	63	6	I call you to mind on my bed, and muse on you in the night watches;
Psalms	63	7	for you have been my help, I joyfully sing in the shadow of your wings.
Psalms	63	8	I cling close after you, your right hand holds me up.
Psalms	63	9	But those who seek after my life shall go down to the depths of the earth,
Psalms	63	10	given o’er to the power of the sword, or as prey for jackals to devour.
Psalms	63	11	But the king shall rejoice in God: all who own his allegiance will glory. For the mouth of the false shall be stopped.
Psalms	64	1	Hear, O my God, the voice of my lament: guard my life from the dread of the foe.
Psalms	64	2	Hide me from villains who secretly plot, from the blustering throng of the workers of evil,
Psalms	64	3	who have sharpened their tongue like a sword, and aimed bitter words like arrows,
Psalms	64	4	which from ambush they launch at the blameless, shooting swiftly and unafraid.
Psalms	64	5	They strengthen their wicked purpose, they tell of the snares they have hidden, they say to themselves, “Who can see?”
Psalms	64	6	They think out their crimes full cunningly hidden deep in their crafty hearts.
Psalms	64	7	But God with his arrow will shoot them, swiftly shall they be smitten.
Psalms	64	8	For their tongue he will bring them to ruin, all will shudder with horror at the sight of them.
Psalms	64	9	Then every person, touched to awe, as they ponder what God has wrought, will tell the tale of his deeds.
Psalms	64	10	In the LORD  shall the righteous rejoice, in him shall they take refuge; and all the true-hearted shall glory.
Psalms	65	1	It is seemly to praise you, O God, in Zion, and to you shall the vow be performed in Jerusalem.
Psalms	65	2	O you who hear prayer, unto you shall all flesh come.
Psalms	65	3	Our sins are too mighty for us, our transgressions you only can cover them.
Psalms	65	4	Happy the person who you choose to live beside you in your courts. O may we be filled with the joys of your house, of your holy temple.
Psalms	65	5	In dread deeds you loyally answer us, O God of our salvation, whom all ends of the earth put their trust in, and islands far away.
Psalms	65	6	By your strength you establish the hills, you are armed with might;
Psalms	65	7	you still the roaring of seas, and the turmoil of nations,
Psalms	65	8	so that those who live at earth’s bounds are awed at your signs: the lands of the sunrise and sunset you make to ring with joy.
Psalms	65	9	You visit and water the earth; you greatly enrich her with the river of God, which is full of water. You prepare the corn thereof,
Psalms	65	10	watering her furrows, settling her ridges; you make her soft with showers, and bless what grows thereon.
Psalms	65	11	You crown the year with your goodness, your chariot tracks drip with fatness.
Psalms	65	12	The desert pastures are lush, the hills greened with joy.
Psalms	65	13	The meadows are clothed with flocks, the valleys are covered with corn; they shout to each other and sing.
Psalms	66	1	Shout to God, all the earth,
Psalms	66	2	sing praise to his glorious name, sing his glorious praise.
Psalms	66	3	Say to God, “How dread are your works, so great is your might that your enemies cringe to you.
Psalms	66	4	All the earth does homage to you, singing praises to you, singing praise to your name.” *Selah*
Psalms	66	5	Come and see what God has done, awe-inspiring is he in his works among people.
Psalms	66	6	He turns the sea into dry land, and people cross the river on foot. Let us therefore rejoice in him,
Psalms	66	7	the mighty Ruler eternal, whose eyes keep watch on the nations, that no rebel lift up his head. *Selah*
Psalms	66	8	O bless our God, you peoples; sound aloud his praise,
Psalms	66	9	who keeps us in life, and keeps our feet from slipping.
Psalms	66	10	For you, God, have tested us, have tried us, as silver is tried.
Psalms	66	11	You did bring us into prison, and put chains upon us,
Psalms	66	12	you did let people ride over our head. We went through fire and through water, but you led us out to a spacious place.
Psalms	66	13	I will enter your house with burnt-offerings, I will pay to you my vows,
Psalms	66	14	which my open lips have uttered, arid my mouth has declared in my straits.
Psalms	66	15	I will offer you offerings of fatlings, with the odour of burning rams, I will sacrifice bullocks with goats. *Selah*
Psalms	66	16	Come and hear my story all who fear God – of what he has done for me.
Psalms	66	17	For my mouth had no sooner invoked him than his praise was under my tongue.
Psalms	66	18	Had I cherished sin in my heart, the LORD  would never have listened.
Psalms	66	19	But assuredly God has listened, and attended to my loud prayer.
Psalms	66	20	Blessed be God, who turned not aside my prayer, nor withdrew his kindness from me.
Psalms	67	1	Bless us, O God, with your favor, let the light of your face fall upon us; *Selah*
Psalms	67	2	that the world may know your way, and all nations your power to save.
Psalms	67	3	Let the peoples praise you, O God; let the peoples all of them praise you.
Psalms	67	4	Let the nations ring out their joy; for you govern the peoples with equity, and guide the nations on earth. *Selah*
Psalms	67	5	Let the peoples praise you, O God, let the peoples, all of them, praise you.
Psalms	67	6	The earth has yielded her increase by the blessing of God, our God.
Psalms	67	7	May this blessing of ours win people to him to all the ends of the earth.
Psalms	68	1	God arises, his enemies scatter: they who hate him flee before him.
Psalms	68	2	As smoke before wind is driven, as wax melts before fire, so before God vanish the wicked.
Psalms	68	3	But the righteous rejoice in God’s presence, they exult with exceeding joy.
Psalms	68	4	Sing to God, make music to his name, his name is the LORD, praise him who rides on the clouds, and exult in his presence.
Psalms	68	5	Father of orphans, defender of widows, is God in his holy abode.
Psalms	68	6	God brings home the lonely, he leads forth the prisoner to comfort, so that none but the rebel lives cheerless.
Psalms	68	7	God, when you went in front of your people in your march through the desert, *Selah*
Psalms	68	8	earth shook, the heavens poured rain at the presence of God, Sinai’s God at the presence of God, Israel’s God.
Psalms	68	9	Rain in abundance, God, you did sprinkle, restoring the languishing land of your heritage.
Psalms	68	10	A dwelling therein your people found: in your goodness, O God, you did care for the poor.
Psalms	68	11	The LORD  spoke the glad tidings of victory, a great army of women proclaim it:
Psalms	68	12	“Kings of armies they flee, they flee, and the housewife divides the spoil:
